space	start	end	width	reads	gc	map	valid	ideal	cor.gc	cor.map	copy
chr13	28500001	29000000	500000	6903	0.417502	0.90335	TRUE	TRUE	0.975425027810078	0.967558607328735	-0.0475790435096927
chr13	29000001	29500000	500000	6807	0.416384	0.90998	TRUE	TRUE	0.961479527150767	0.952883564322608	-0.0696281571813138
chr13	29500001	30000000	500000	7003	0.402914	0.919359	TRUE	TRUE	0.985717219732341	0.975193943665414	-0.0362389286000785
chr13	30000001	30500000	500000	6912	0.42426	0.918355	TRUE	TRUE	0.979208010064885	0.968955077606904	-0.0454983134741012
chr13	30500001	31000000	500000	6900	0.431708	0.920122	TRUE	TRUE	0.982897892922817	0.97223895580047	-0.0406171535049585
chr13	31000001	31500000	500000	6835	0.43548	0.917282	TRUE	TRUE	0.976599791996978	0.966565383240956	-0.0490607681549327
chr13	31500001	32000000	500000	7008	0.424574	0.915118	TRUE	TRUE	0.992950787253113	0.983140701036863	-0.0245301939245666
chr13	32000001	32500000	500000	7023	0.389686	0.91964	TRUE	TRUE	0.982708763733791	0.972156563959919	-0.0407394190611537
chr13	32500001	33000000	500000	7177	0.39255	0.932775	TRUE	TRUE	1.00603960122981	0.992512209589301	-0.0108432449183257
chr13	33000001	33500000	500000	7203	0.391214	0.916785	TRUE	TRUE	1.00888593036469	0.998611309054695	-0.0020048499209987
chr13	33500001	34000000	500000	7233	0.407748	0.946654	TRUE	TRUE	1.01925342368847	1.00355387744384	0.00511807224065414
chr13	34000001	34500000	500000	7194	0.38322	0.938101	TRUE	TRUE	1.00393080214986	0.989487886127504	-0.0152460497982578
chr13	34500001	35000000	500000	7084	0.385794	0.94132	TRUE	TRUE	0.989233900463481	0.974623539295083	-0.0370830276883728
chr13	35000001	35500000	500000	6894	0.391368	0.928123	TRUE	TRUE	0.965698850312729	0.953521986097584	-0.0686618906248812
chr13	35500001	36000000	500000	7089	0.345084	0.920161	TRUE	TRUE	0.973028187585973	0.962467895433572	-0.0551896766561025
chr13	36000001	36500000	500000	6974	0.390726	0.955752	TRUE	TRUE	0.976508196010181	0.960571399714072	-0.0580352408247731
chr13	36500001	37000000	500000	7214	0.39092	0.927693	TRUE	TRUE	1.01023866941383	0.997595850944548	-0.00347262995451509
chr13	37000001	37500000	500000	7120	0.398248	0.934461	TRUE	TRUE	1.00041278332627	0.986663109093085	-0.0193705267280967
chr13	37500001	38000000	500000	6988	0.379438	0.920464	TRUE	TRUE	0.974451117855857	0.96381013912861	-0.0531791168083979
chr13	38000001	38500000	500000	7641	0.35526	0.946317	TRUE	TRUE	1.05599741332983	1.0397741477534	0.0562701905765174
chr13	38500001	39000000	500000	7248	0.358244	0.908108	TRUE	TRUE	1.00333937343809	0.994652951754611	-0.0077348577942484
chr13	39000001	39500000	500000	7148	0.370634	0.956959	TRUE	TRUE	0.995148474430633	0.978789448758018	-0.0309295454791821
chr13	39500001	40000000	500000	6899	0.385752	0.932942	TRUE	TRUE	0.963386738846475	0.95040443843176	-0.0733865212817884
chr13	40000001	40500000	500000	7136	0.38034	0.939531	TRUE	TRUE	0.99528296383813	0.980794953314998	-0.0279765392336248
chr13	40500001	41000000	500000	6962	0.418436	0.935359	TRUE	TRUE	0.984151734226759	0.970469513247308	-0.0432452026880066
chr13	41000001	41500000	500000	6655	0.422966	0.849918	TRUE	FALSE	0.942299209523149	0.948023016876645	-0.0770060084107857
chr13	41500001	42000000	500000	7122	0.39605	0.889245	TRUE	FALSE	0.999814559324179	0.993687878866999	-0.00913532793190694
chr13	42000001	42500000	500000	7191	0.391278	0.896167	TRUE	FALSE	1.00724554428586	1.00007582440857	0.000109387351153495
chr13	42500001	43000000	500000	7281	0.3898	0.938062	TRUE	TRUE	1.01888484952445	1.00423380704215	0.00609519856203787
chr13	43000001	43500000	500000	6773	0.399234	0.911834	TRUE	TRUE	0.952030554955319	0.943196166608975	-0.0843702400402763
chr13	43500001	44000000	500000	7360	0.404272	0.940129	TRUE	TRUE	1.03635110758841	1.02119159001348	0.0302535616436006
chr13	44000001	44500000	500000	7153	0.380096	0.939358	TRUE	TRUE	0.997603815069445	0.983102544268636	-0.0245861875870344
chr13	44500001	45000000	500000	7075	0.421934	0.94087	TRUE	TRUE	1.00139319698928	0.98665681720241	-0.0193797267360163
chr13	45000001	45500000	500000	7187	0.418868	0.908597	TRUE	TRUE	1.01613573976345	1.00727665579633	0.0104599843659757
chr13	45500001	46000000	500000	7217	0.418068	0.872059	TRUE	FALSE	1.02003826795621	1.01730389269902	0.0247507106599647
chr13	46000001	46500000	500000	6820	0.429078	0.908164	TRUE	TRUE	0.96926043513952	0.960862292577362	-0.0575984110802047
chr13	46500001	47000000	500000	7193	0.389162	0.927435	TRUE	TRUE	1.00616014385991	0.993625543055946	-0.00922583360103203
chr13	47000001	47500000	500000	6923	0.396002	0.925167	TRUE	TRUE	0.971859599848608	0.96023806821838	-0.0585359627429674
chr13	47500001	48000000	500000	7154	0.377262	0.928076	TRUE	TRUE	0.997027194635654	0.984465618217938	-0.0225872730090182
chr13	48000001	48500000	500000	6886	0.395584	0.877739	TRUE	FALSE	0.96650523682743	0.962653842386662	-0.0549109776599252
chr13	48500001	49000000	500000	7056	0.391822	0.884006	TRUE	FALSE	0.98866551769908	0.983511683836262	-0.0239859034791232
chr13	49000001	49500000	500000	7248	0.402122	0.923008	TRUE	TRUE	1.01993222715612	1.00822160637433	0.0118127770110881
chr13	49500001	50000000	500000	7130	0.386622	0.903546	TRUE	TRUE	0.995963649350253	0.987907253655963	-0.0175524892831864
chr13	50000001	50500000	500000	7121	0.418496	0.877697	TRUE	FALSE	1.0066531146538	1.00265143162025	0.00382014505812992
chr13	50500001	51000000	500000	7222	0.39915	0.910176	TRUE	TRUE	1.01510934895573	1.00599750744753	0.00862673059319393
chr13	51000001	51500000	500000	6887	0.39323	0.932498	TRUE	TRUE	0.96572597574773	0.952787917954397	-0.0697729759945206
chr13	51500001	52000000	500000	6960	0.415114	0.933024	TRUE	TRUE	0.982739324869219	0.969481997128158	-0.0447139865450603
chr13	52000001	52500000	500000	6758	0.415416	0.900679	TRUE	TRUE	0.954292037685362	0.946913967998567	-0.0786947394999643
chr13	52500001	53000000	500000	6035	0.41569	0.862656	TRUE	FALSE	0.852261043898086	0.852470220418907	-0.230278657940429
chr13	53000001	53500000	500000	6282	0.415896	0.902235	TRUE	TRUE	0.887193869568898	0.880162358452359	-0.184158420990988
chr13	53500001	54000000	500000	7016	0.404522	0.953946	TRUE	TRUE	0.987971992047214	0.972023468623571	-0.040936948074718
chr13	54000001	54500000	500000	6940	0.359324	0.951813	TRUE	TRUE	0.961244903399551	0.945929419493824	-0.0801955539707123
chr13	54500001	55000000	500000	6946	0.35856	0.933615	TRUE	TRUE	0.96169351300978	0.948619689713646	-0.0760982813324261
chr13	55000001	55500000	500000	6832	0.35788	0.93758	TRUE	TRUE	0.945569868987097	0.932053444643961	-0.10151541241966
chr13	55500001	56000000	500000	6989	0.34389	0.943818	TRUE	TRUE	0.958400991746584	0.94396152675768	-0.083200034333089
chr13	56000001	56500000	500000	7017	0.344212	0.941657	TRUE	TRUE	0.962487990907357	0.948234096774075	-0.0766848241997212
chr13	56500001	57000000	500000	7050	0.341254	0.948382	TRUE	TRUE	0.964651075377356	0.949606919150847	-0.0745976479148652
chr13	57000001	57500000	500000	7151	0.338448	0.94286	TRUE	TRUE	0.976064372155033	0.961469879683796	-0.0566864324459207
chr13	57500001	58000000	500000	6444	0.347948	0.869501	TRUE	FALSE	0.886363369476569	0.884595158834187	-0.176910748134656
chr13	58000001	58500000	500000	6992	0.344598	0.955472	TRUE	TRUE	0.959351165163587	0.943720771412756	-0.083568037512872
chr13	58500001	59000000	500000	7415	0.344748	0.948022	TRUE	TRUE	1.01750915866167	1.0016767067191	0.00241695077563412
chr13	59000001	59500000	500000	7117	0.35645	0.933373	TRUE	TRUE	0.984247663296045	0.970909301634445	-0.0425915636030917
chr13	59500001	60000000	500000	7050	0.376874	0.93941	TRUE	TRUE	0.982453202298351	0.968166087005939	-0.0466735346332716
chr13	60000001	60500000	500000	7420	0.37615	0.937548	TRUE	TRUE	1.03388905695725	1.01911599209905	0.0273182631844249
chr13	60500001	61000000	500000	7334	0.375556	0.931292	TRUE	TRUE	1.0218270535339	1.00835521122452	0.0120039435993372
chr13	61000001	61500000	500000	6973	0.376506	0.907849	TRUE	TRUE	0.971658622726756	0.963277819524815	-0.0539761482761602
chr13	61500001	62000000	500000	7226	0.361402	0.933547	TRUE	TRUE	1.00192062839248	0.98831196909894	-0.0169615821975814
chr13	62000001	62500000	500000	6956	0.346116	0.947808	TRUE	TRUE	0.955519415945444	0.940671649871752	-0.0882368700933259
chr13	62500001	63000000	500000	7346	0.34571	0.954832	TRUE	TRUE	1.00878555490353	0.99241319277105	-0.0109871808794502
chr13	63000001	63500000	500000	7318	0.334434	0.964463	TRUE	FALSE	0	0	0
chr13	63500001	64000000	500000	7959	0.34013	0.943993	TRUE	FALSE	1.08797027656799	1.07155607718264	0.0997073517936037
chr13	64000001	64500000	500000	6538	0.351758	0.922724	TRUE	TRUE	0.901602755477967	0.891307281890806	-0.166005202271416
chr13	64500001	65000000	500000	7451	0.340288	0.950395	TRUE	TRUE	1.01866881818845	1.00258047430284	0.00371804238393471
chr13	65000001	65500000	500000	7317	0.340942	0.956885	TRUE	TRUE	1.00091632113708	0.984469755701339	-0.0225812097050986
chr13	65500001	66000000	500000	7130	0.3447	0.944958	TRUE	TRUE	0.9783638879067	0.963491182038994	-0.0536566319852846
chr13	66000001	66500000	500000	7203	0.342352	0.945858	TRUE	TRUE	0.986502545939065	0.971400689129268	-0.0418615850513345
chr13	66500001	67000000	500000	7338	0.355638	0.929169	TRUE	TRUE	1.01434452638035	1.00135218710032	0.00194947589273993
chr13	67000001	67500000	500000	7272	0.345108	0.950877	TRUE	TRUE	0.998165043069818	0.982353200197286	-0.0256862632626952
chr13	67500001	68000000	500000	7257	0.350984	0.960482	TRUE	TRUE	1.0002513011111	0.983496093957569	-0.0240087721641716
chr13	68000001	68500000	500000	6966	0.349538	0.917446	TRUE	TRUE	0.959217809282482	0.949333287391202	-0.0750134242347739
chr13	68500001	69000000	500000	7212	0.344664	0.957413	TRUE	TRUE	0.989587885139104	0.973276133480121	-0.0390789169269389
chr13	69000001	69500000	500000	7347	0.335584	0.957256	TRUE	FALSE	0	0	0
chr13	69500001	70000000	500000	7313	0.33416	0.960613	TRUE	FALSE	0	0	0
chr13	70000001	70500000	500000	6952	0.348108	0.922626	TRUE	TRUE	0.956345870351142	0.945445968719676	-0.0809330829180734
chr13	70500001	71000000	500000	7393	0.341452	0.949972	TRUE	TRUE	1.01175496828254	0.995817919922959	-0.0060461176925088
chr13	71000001	71500000	500000	7336	0.341118	0.960555	TRUE	TRUE	1.00366735706339	0.986848540344264	-0.019099415333983
chr13	71500001	72000000	500000	7281	0.347666	0.950969	TRUE	TRUE	1.00129142466747	0.985420996243689	-0.0211878835843932
chr13	72000001	72500000	500000	7258	0.34229	0.964845	TRUE	TRUE	0.993983631984393	0.976955495704465	-0.033635251822535
chr13	72500001	73000000	500000	7187	0.363038	0.942779	TRUE	TRUE	0.997328623181707	0.982425778238722	-0.0255796782659558
chr13	73000001	73500000	500000	7058	0.37168	0.928596	TRUE	TRUE	0.982892330944369	0.970402503835805	-0.0433448219775387
chr13	73500001	74000000	500000	7033	0.39637	0.908474	TRUE	TRUE	0.987446254858615	0.978852421637884	-0.0308367290525441
chr13	74000001	74500000	500000	6956	0.386438	0.932635	TRUE	TRUE	0.971584290333864	0.958544226135172	-0.0610830971578099
chr13	74500001	75000000	500000	7061	0.376746	0.949835	TRUE	TRUE	0.983962368506437	0.968476367926464	-0.0462112492506347
chr13	75000001	75500000	500000	7035	0.373978	0.926953	TRUE	TRUE	0.980011177250241	0.967906395240528	-0.0470605614907893
chr13	75500001	76000000	500000	7385	0.379404	0.917435	TRUE	TRUE	1.02980321748893	1.01919339631564	0.0274278350483479
chr13	76000001	76500000	500000	7502	0.38614	0.930042	TRUE	TRUE	1.04772814687483	1.03414640871754	0.0484404488812155
chr13	76500001	77000000	500000	7409	0.36332	0.934384	TRUE	TRUE	1.02827484612747	1.01415621768192	0.0202798980178785
chr13	77000001	77500000	500000	7020	0.385026	0.930502	TRUE	TRUE	0.980069791379771	0.967285379423762	-0.0479865022493709
chr13	77500001	78000000	500000	7197	0.374854	0.940926	TRUE	TRUE	1.00266391478274	0.987902160435407	-0.0175599272111423
chr13	78000001	78500000	500000	7039	0.379288	0.931408	TRUE	TRUE	0.981528476680961	0.968567805384938	-0.046075045471901
chr13	78500001	79000000	500000	7188	0.365896	0.936352	TRUE	TRUE	0.998774981834681	0.984714409797029	-0.0222227249492445
chr13	79000001	79500000	500000	6947	0.381152	0.93357	TRUE	TRUE	0.969076486863735	0.955909998273553	-0.0650533042512865
chr13	79500001	80000000	500000	6783	0.372826	0.92705	TRUE	TRUE	0.944782199476949	0.933092364225622	-0.099908198360329
chr13	80000001	80500000	500000	7270	0.379226	0.918941	TRUE	TRUE	1.0137245014634	1.00299590853774	0.00431572086100589
chr13	80500001	81000000	500000	7075	0.389848	0.892643	TRUE	FALSE	0.990088411815641	0.983529752839398	-0.0239593986371493
chr13	81000001	81500000	500000	7093	0.360964	0.929433	TRUE	TRUE	0.983260939198372	0.970620813400906	-0.0430202981807552
chr13	81500001	82000000	500000	7128	0.35152	0.935094	TRUE	TRUE	0.982813833504394	0.969196191981708	-0.0451393585049316
chr13	82000001	82500000	500000	7300	0.346402	0.930088	TRUE	TRUE	1.00298576358077	0.989975862382842	-0.0145347450942058
chr13	82500001	83000000	500000	7148	0.344662	0.933165	TRUE	TRUE	0.980804648817597	0.967548987148617	-0.0475933879174034
chr13	83000001	83500000	500000	7093	0.337804	0.955553	TRUE	TRUE	0	0	0
chr13	83500001	84000000	500000	7562	0.342198	0.948532	TRUE	TRUE	1.03553660253186	1.01937166958205	0.0276801634751831
chr13	84000001	84500000	500000	6959	0.349822	0.948911	TRUE	TRUE	0.958437682377153	0.943440534104445	-0.0839965085468658
chr13	84500001	85000000	500000	7000	0.346772	0.948215	TRUE	TRUE	0.962028194418343	0.947040753879158	-0.0785015845534988
chr13	85000001	85500000	500000	7154	0.347096	0.948872	TRUE	TRUE	0.983424168651144	0.968039818467168	-0.0468617036647253
chr13	85500001	86000000	500000	7140	0.349068	0.938792	TRUE	TRUE	0.982862708803602	0.9686418765076	-0.0459647197365006
chr13	86000001	86500000	500000	7395	0.348752	0.944916	TRUE	TRUE	1.01774353919581	1.0022772757088	0.00328167914434379
chr13	86500001	87000000	500000	4984	-1	0.656932	FALSE	FALSE	0	0	0
chr13	87000001	87500000	500000	7250	0.347532	0.937792	TRUE	TRUE	0.996933042335743	0.982645129447477	-0.0252575963490535
chr13	87500001	88000000	500000	7271	0.340908	0.938545	TRUE	TRUE	0.994594677798522	0.980233317693668	-0.0288029107447467
chr13	88000001	88500000	500000	7071	0.341722	0.945268	TRUE	TRUE	0.967910537885858	0.953161106772559	-0.0692080105550757
chr13	88500001	89000000	500000	7196	0.349078	0.955387	TRUE	TRUE	0.990578226384151	0.974447334757636	-0.0373438795808656
chr13	89000001	89500000	500000	6962	0.344252	0.941606	TRUE	TRUE	0.954974228887217	0.940837397964333	-0.0879826869395471
chr13	89500001	90000000	500000	7357	0.339512	0.948328	TRUE	TRUE	1.00513275062122	0.989462606382795	-0.0152829086913598
chr13	90000001	90500000	500000	7454	0.346796	0.958	TRUE	TRUE	1.02444052470205	1.00750183437472	0.0107824654935966
chr13	90500001	91000000	500000	7029	0.351086	0.951555	TRUE	TRUE	0.968890115344856	0.953477404233185	-0.0687293453236291
chr13	91000001	91500000	500000	7211	0.361712	0.929594	TRUE	TRUE	0.99999803568297	0.987114268091263	-0.0187109945354758
chr13	91500001	92000000	500000	7394	0.367242	0.957032	TRUE	TRUE	1.02799099124481	1.01108470237839	0.0159038623077443
chr13	92000001	92500000	500000	6913	0.366742	0.934279	TRUE	TRUE	0.960913856002248	0.947737939061773	-0.077439903150093
chr13	92500001	93000000	500000	6997	0.355298	0.932427	TRUE	TRUE	0.967017110993657	0.954073888521761	-0.0678270944049644
chr13	93000001	93500000	500000	7017	0.3555	0.910114	TRUE	TRUE	0.969894954243981	0.961199970915236	-0.0570914900738124
chr13	93500001	94000000	500000	7181	0.367632	0.950199	TRUE	TRUE	0.998540803552011	0.982789604293157	-0.0250454975800709
chr13	94000001	94500000	500000	7182	0.363544	0.940062	TRUE	TRUE	0.996876527050442	0.982302376418469	-0.0257609055710438
chr13	94500001	95000000	500000	7215	0.37428	0.95952	TRUE	TRUE	1.00511567584356	0.988363286074552	-0.0168866738421986
chr13	95000001	95500000	500000	7143	0.403246	0.919054	TRUE	TRUE	1.00552278492035	0.994855871226958	-0.00744056312805887
chr13	95500001	96000000	500000	7002	0.418468	0.90463	TRUE	TRUE	0.989819321294868	0.981678868192888	-0.0266769349452426
chr13	96000001	96500000	500000	7093	0.411454	0.888962	TRUE	FALSE	1.00064033920637	0.994558008005055	-0.00787257559243345
chr13	96500001	97000000	500000	7111	0.379038	0.916867	TRUE	TRUE	0.991508300519377	0.981395813860193	-0.0270929772778602
chr13	97000001	97500000	500000	7095	0.377724	0.948323	TRUE	TRUE	0.988918207810769	0.973501336909063	-0.0387451346878113
chr13	97500001	98000000	500000	7106	0.401306	0.936352	TRUE	TRUE	0.999644073557364	0.985571266604945	-0.0209678986463671
chr13	98000001	98500000	500000	6905	0.39952	0.902968	TRUE	TRUE	0.970694655946445	0.962912620644663	-0.0545232080150707
chr13	98500001	99000000	500000	7010	0.432092	0.892824	TRUE	FALSE	0.998899048140351	0.992256676624826	-0.0112147301277426
chr13	99000001	99500000	500000	6877	0.452608	0.920654	TRUE	TRUE	0.997300015834591	0.98636766134163	-0.0198025939978416
chr13	99500001	100000000	500000	7098	0.42049	0.924813	TRUE	TRUE	1.00414857168929	0.992219311589157	-0.0112690581740268
chr13	100000001	100500000	500000	6780	0.436554	0.901594	TRUE	TRUE	0.969650148320219	0.962042650994628	-0.0558272393385763
chr13	100500001	101000000	500000	7060	0.419978	0.890378	TRUE	FALSE	0.99859333676159	0.992295552209578	-0.0111582079435183
chr13	101000001	101500000	500000	6660	0.428038	0.911064	TRUE	TRUE	0.945707911998657	0.937065384808716	-0.0937783777945714
chr13	101500001	102000000	500000	7057	0.393008	0.93106	TRUE	TRUE	0.989456282408875	0.976451803106651	-0.0343792593109329
chr13	102000001	102500000	500000	7445	0.3654	0.946534	TRUE	TRUE	1.03425979318029	1.01834383771317	0.0262247610300896
chr13	102500001	103000000	500000	7328	0.374154	0.959117	TRUE	TRUE	1.02084517259622	1.00386648940327	0.00556740884666513
chr13	103000001	103500000	500000	7326	0.390348	0.936204	TRUE	TRUE	1.02554564240812	1.01113498326645	0.0159756052428778
chr13	103500001	104000000	500000	6913	0.387618	0.964867	TRUE	TRUE	0.966115411696897	0.949562840110003	-0.0746646167714756
chr13	104000001	104500000	500000	7147	0.365316	0.94053	TRUE	TRUE	0.992824635385139	0.978254479505911	-0.0317182835295862
chr13	104500001	105000000	500000	7230	0.354766	0.944808	TRUE	TRUE	0.998905330337698	0.983738156361219	-0.0236537333770648
chr13	105000001	105500000	500000	7247	0.362052	0.962069	TRUE	TRUE	1.00516378617971	0.988187245211691	-0.0171436602197237
chr13	105500001	106000000	500000	7266	0.35669	0.950766	TRUE	TRUE	1.00498759306768	0.989078647447602	-0.0158428521927555
chr13	106000001	106500000	500000	7168	0.363614	0.951607	TRUE	TRUE	0.994966281241481	0.979133672742582	-0.0304222628028108
chr13	106500001	107000000	500000	7101	0.389276	0.939947	TRUE	TRUE	0.99336270078253	0.978853504660515	-0.0308351328256969
chr13	107000001	107500000	500000	7026	0.40634	0.955614	TRUE	TRUE	0.989773201837264	0.973633340279199	-0.0385495235572623
chr13	107500001	108000000	500000	7150	0.385362	0.941595	TRUE	TRUE	0.998315899245611	0.983538771029985	-0.0239461703243771
chr13	108000001	108500000	500000	7407	0.371736	0.956091	TRUE	TRUE	1.03150610947336	1.01463737665147	0.020964211763936
chr13	108500001	109000000	500000	7104	0.373456	0.93676	TRUE	TRUE	0.989569462436912	0.975567240690946	-0.035686781286091
chr13	109000001	109500000	500000	7056	0.381088	0.934062	TRUE	TRUE	0.984269523037209	0.970811077381236	-0.0427375245196615
chr13	109500001	110000000	500000	7075	0.394112	0.935859	TRUE	TRUE	0.992461892920572	0.978576546635703	-0.0312433885090424
chr13	110000001	110500000	500000	7092	0.417744	0.939322	TRUE	TRUE	1.00223048606966	0.98766625222938	-0.0179044797949724
chr13	110500001	111000000	500000	6998	0.43524	0.945792	TRUE	TRUE	0.999688786990821	0.984392902950669	-0.0226938382643734
chr13	111000001	111500000	500000	6660	0.470204	0.918957	TRUE	TRUE	0.977930097966828	0.967576869841125	-0.0475518131308689
chr13	111500001	112000000	500000	6777	0.446066	0.937593	TRUE	TRUE	0.977433930413189	0.963459784714665	-0.0537036459102808
